rank,finalWorth,age,selfMade,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gdp_country,category,country,gender,nBillionaires,totalWealth,meanWealth,state,totalWealthCat,meanWealthCat
2259,1200,41,True,1981,4,22,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Georgia,1877900,5980.573248407643
2259,1200,66,True,1956,7,27,234.44,15.2,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322,754411708203,Healthcare,Turkey,M,25,55700.0,2228.0,,643200,3200.0
2259,1200,55,False,1967,6,3,108.15,0.8,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,395098666122,Real Estate,Israel,F,26,72500.0,2788.4615384615386,,657400,3406.2176165803107
2259,1200,57,False,1965,9,26,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Real Estate,Canada,F,42,173900.0,4140.476190476191,,657400,3406.2176165803107
2259,1200,62,False,1960,8,4,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Real Estate,Canada,F,42,173900.0,4140.476190476191,,657400,3406.2176165803107
2259,1200,59,True,1964,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Energy,China,M,523,1805500.0,3452.1988527724666,,453500,4535.0
2259,1200,86,True,1937,1,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Colorado,1605100,4314.784946236559
2259,1200,46,False,1977,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,M,102,462100.0,4530.392156862745,,643200,3200.0
2259,1200,36,False,1987,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,F,102,462100.0,4530.392156862745,,643200,3200.0
2259,1200,39,False,1984,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,F,102,462100.0,4530.392156862745,,643200,3200.0
2259,1200,78,True,1945,3,30,121.46,0.7,45.1,105.3,76.0,12.0,38.7,32447385,4.210484,101.975766,364701517788,Real Estate,Malaysia,M,11,33100.0,3009.090909090909,,657400,3406.2176165803107
2259,1200,63,True,1959,5,19,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
2259,1200,54,True,1968,12,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2259,1200,54,False,1968,9,19,115.16,0.4,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922,2029000000000,Fashion & Retail,South Korea,M,29,81400.0,2806.896551724138,,1698800,6386.466165413533
2259,1200,82,True,1940,5,14,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Service,United States,M,754,4575100.0,6067.771883289125,Texas,173400,3271.698113207547
2259,1200,69,False,1953,12,30,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Fashion & Retail,Italy,M,55,156900.0,2852.7272727272725,,1698800,6386.466165413533
2259,1200,71,True,1951,9,18,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Manufacturing,India,M,157,628700.0,4004.458598726115,,1019000,3145.061728395062
2259,1200,71,True,1951,12,8,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Media & Entertainment,United Kingdom,M,82,370700.0,4520.731707317073,,427500,4697.802197802198
2259,1200,52,False,1970,11,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,M,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
2259,1200,85,True,1938,3,16,234.44,15.2,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322,754411708203,Fashion & Retail,Turkey,M,25,55700.0,2228.0,,1698800,6386.466165413533
2259,1200,60,False,1963,1,15,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Media & Entertainment,Germany,M,102,462100.0,4530.392156862745,,427500,4697.802197802198
2259,1200,84,True,1939,1,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Colorado,1019000,3145.061728395062
2259,1200,65,False,1957,11,30,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,M,44,104800.0,2381.818181818182,,905200,4840.641711229947
2259,1200,70,False,1952,6,17,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,M,44,104800.0,2381.818181818182,,905200,4840.641711229947
2259,1200,56,True,1967,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,66,False,1956,11,13,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Manufacturing,Brazil,M,44,104800.0,2381.818181818182,,1019000,3145.061728395062
2259,1200,51,True,1971,5,26,121.64,3.3,48.5,100.8,75.8,23.0,37.9,9769949,47.162494,19.503304,160967157504,Manufacturing,Hungary,M,3,3900.0,1300.0,,1019000,3145.061728395062
2259,1200,30,True,1992,6,4,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Fashion & Retail,United Kingdom,M,82,370700.0,4520.731707317073,,1698800,6386.466165413533
2259,1200,65,True,1957,8,6,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,California,1698800,6386.466165413533
2259,1200,49,False,1973,12,23,108.15,0.8,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,395098666122,Metals & Mining,Israel,M,26,72500.0,2788.4615384615386,,446800,6037.8378378378375
2259,1200,56,True,1966,8,15,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Manufacturing,India,M,157,628700.0,4004.458598726115,,1019000,3145.061728395062
2259,1200,63,True,1959,10,3,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
2259,1200,72,True,1950,7,5,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Manufacturing,India,F,157,628700.0,4004.458598726115,,1019000,3145.061728395062
2259,1200,67,True,1955,6,27,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,M,43,173500.0,4034.883720930232,,1877900,5980.573248407643
2259,1200,42,False,1980,12,29,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Construction & Engineering,United Kingdom,M,82,370700.0,4520.731707317073,,118500,2633.3333333333335
2259,1200,75,True,1947,9,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Pennsylvania,1698800,6386.466165413533
2259,1200,73,True,1949,11,1,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Finance & Investments,Australia,M,43,173500.0,4034.883720930232,,1605100,4314.784946236559
2259,1200,43,True,1980,1,10,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Washington,1877900,5980.573248407643
2259,1200,46,False,1977,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Gambling & Casinos,Hong Kong,M,68,321500.0,4727.941176470588,,120500,4820.0
2259,1200,58,True,1965,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Fashion & Retail,China,M,523,1805500.0,3452.1988527724666,,1698800,6386.466165413533
2259,1200,68,True,1954,12,25,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,M,43,173500.0,4034.883720930232,,1877900,5980.573248407643
2259,1200,76,True,1946,5,3,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Telecom,United Kingdom,M,82,370700.0,4520.731707317073,,203500,6564.5161290322585
2259,1200,66,False,1956,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Food & Beverage,Taiwan,F,43,117900.0,2741.860465116279,,957200,4515.094339622641
2259,1200,55,True,1967,8,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
2259,1200,42,True,1980,10,21,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,F,754,4575100.0,6067.771883289125,California,1698800,6386.466165413533
2259,1200,57,True,1965,10,13,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,56,True,1967,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2259,1200,55,True,1967,5,18,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Real Estate,Russia,M,79,351000.0,4443.037974683544,,657400,3406.2176165803107
2259,1200,0,False,0,0,0,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Manufacturing,Germany,F,102,462100.0,4530.392156862745,,1019000,3145.061728395062
2259,1200,0,False,0,0,0,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Manufacturing,Germany,M,102,462100.0,4530.392156862745,,1019000,3145.061728395062
2259,1200,86,False,1936,12,24,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Automotive,India,M,157,628700.0,4004.458598726115,,525300,7195.890410958904
2259,1200,63,True,1960,1,1,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Media & Entertainment,Canada,M,42,173900.0,4140.476190476191,,427500,4697.802197802198
2259,1200,45,True,1978,2,1,115.16,0.4,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922,2029000000000,Technology,South Korea,M,29,81400.0,2806.896551724138,,1877900,5980.573248407643
2259,1200,53,True,1970,2,22,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,59,True,1964,2,9,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2259,1200,43,True,1979,11,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
2259,1200,59,True,1964,1,23,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,59,True,1963,9,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,60,True,1963,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Energy,Hong Kong,M,68,321500.0,4727.941176470588,,453500,4535.0
2259,1200,68,True,1954,11,24,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2259,1200,63,False,1959,12,21,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Colorado,957200,4515.094339622641
2259,1200,73,False,1949,9,20,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Minnesota,957200,4515.094339622641
2259,1200,71,False,1951,10,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,F,754,4575100.0,6067.771883289125,Minnesota,957200,4515.094339622641
2259,1200,68,False,1954,5,25,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Colorado,957200,4515.094339622641
2259,1200,99,False,1923,10,9,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
2259,1200,60,True,1962,8,13,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
2259,1200,60,False,1963,2,28,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Construction & Engineering,United States,M,754,4575100.0,6067.771883289125,Florida,118500,2633.3333333333335
2259,1200,57,True,1966,2,25,121.64,3.3,48.5,100.8,75.8,23.0,37.9,9769949,47.162494,19.503304,160967157504,Diversified,Hungary,M,3,3900.0,1300.0,,905200,4840.641711229947
2259,1200,66,True,1956,7,18,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Minnesota,1877900,5980.573248407643
2259,1200,85,True,1937,8,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,Pennsylvania,643200,3200.0
2259,1200,82,True,1941,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Automotive,,M,0,,,,525300,7195.890410958904
2259,1200,68,False,1955,2,15,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,F,44,104800.0,2381.818181818182,,905200,4840.641711229947
2259,1200,50,True,1972,11,25,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
2259,1200,65,False,1957,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Manufacturing,,M,0,,,,1019000,3145.061728395062
2259,1200,56,False,1967,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Food & Beverage,Germany,M,102,462100.0,4530.392156862745,,957200,4515.094339622641
2259,1200,48,True,1974,5,2,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Florida,1877900,5980.573248407643
2259,1200,58,True,1965,1,1,180.75,4.5,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756,1699876578871,Food & Beverage,Russia,M,79,351000.0,4443.037974683544,,957200,4515.094339622641
2259,1200,82,True,1940,7,18,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Real Estate,Brazil,M,44,104800.0,2381.818181818182,,657400,3406.2176165803107
2259,1200,43,True,1979,6,1,110.51,1.8,67.0,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501,530832908738,Media & Entertainment,Sweden,M,26,90900.0,3496.153846153846,,427500,4697.802197802198
2259,1200,57,True,1966,2,13,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2259,1200,82,False,1941,1,12,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Diversified,Indonesia,M,25,123900.0,4956.0,,905200,4840.641711229947
2259,1200,90,True,1933,3,22,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Healthcare,United States,M,754,4575100.0,6067.771883289125,Tennessee,643200,3200.0
2259,1200,57,True,1966,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,F,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
2259,1200,76,True,1946,9,15,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Alabama,1019000,3145.061728395062
2259,1200,59,True,1963,6,22,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
2259,1200,0,False,0,0,0,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Food & Beverage,Brazil,M,44,104800.0,2381.818181818182,,957200,4515.094339622641
2259,1200,59,True,1963,9,24,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
2259,1200,52,False,1971,2,26,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Real Estate,India,M,157,628700.0,4004.458598726115,,657400,3406.2176165803107
2259,1200,62,True,1961,2,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Finance & Investments,United Kingdom,M,82,370700.0,4520.731707317073,,1605100,4314.784946236559
2259,1200,0,False,0,0,0,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Food & Beverage,Canada,M,42,173900.0,4140.476190476191,,957200,4515.094339622641
2259,1200,78,False,1944,6,26,114.52,-1.9,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818,421142267938,Construction & Engineering,United Arab Emirates,M,17,99400.0,5847.058823529412,,118500,2633.3333333333335
2259,1200,81,True,1941,11,24,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Finance & Investments,Canada,M,42,173900.0,4140.476190476191,,1605100,4314.784946236559
2259,1200,80,True,1943,1,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Fashion & Retail,United Kingdom,M,82,370700.0,4520.731707317073,,1698800,6386.466165413533
2259,1200,52,True,1971,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
2259,1200,43,True,1979,8,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2259,1200,43,False,1979,10,24,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Automotive,Germany,M,102,462100.0,4530.392156862745,,525300,7195.890410958904
2259,1200,40,False,1982,12,2,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Automotive,Germany,M,102,462100.0,4530.392156862745,,525300,7195.890410958904
2259,1200,73,False,1949,7,17,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Energy,Indonesia,M,25,123900.0,4956.0,,453500,4535.0
2259,1200,49,True,1973,8,19,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Healthcare,India,M,157,628700.0,4004.458598726115,,643200,3200.0
2259,1200,52,True,1971,1,25,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Technology,United Kingdom,M,82,370700.0,4520.731707317073,,1877900,5980.573248407643
2259,1200,51,False,1971,9,23,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Construction & Engineering,Italy,M,55,156900.0,2852.7272727272725,,118500,2633.3333333333335
2259,1200,51,False,1972,1,1,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Construction & Engineering,Italy,F,55,156900.0,2852.7272727272725,,118500,2633.3333333333335
2259,1200,82,True,1940,12,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
2259,1200,58,True,1965,2,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
2259,1200,77,True,1946,2,11,151.18,3.0,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327,1119190780753,Metals & Mining,Indonesia,M,25,123900.0,4956.0,,446800,6037.8378378378375
2259,1200,61,True,1961,9,1,117.11,1.4,79.7,103.9,81.6,24.0,55.4,11484055,50.503887,4.469936,529606710418,Manufacturing,Belgium,M,3,41200.0,13733.333333333334,,1019000,3145.061728395062
2259,1200,70,True,1953,1,5,129.61,2.5,35.5,107.5,71.1,14.0,43.1,108116615,12.879721,121.774017,376795508680,Food & Beverage,Philippines,M,14,41400.0,2957.1428571428573,,957200,4515.094339622641
2259,1200,59,True,1963,8,25,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
